Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,NG,(+22 Yrs) FC OTU SA 9,SJ-AI-DVY-MK-7,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,CZ,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,NP,(+22 Yrs) FC OTU SA 9,SJ-AI-DVY-MK-7,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,MM,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,SE,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,AO,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,UA,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,LT,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,LR,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,SI,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,CM,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,CD,(+22 Yrs) Winner DA SA20,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,ZA,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,TG,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,LU,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,LR,(+22 Yrs) FC OTU SA 9,SJ-AI-DVY-MK-7,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,AM,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,SJ-AI-DVY-MK-9,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,SK,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,RS,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,BK-EM-2,0.0,4,4,1.0,,,,0.0,0.0,25.0,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,YE,(+22 Yrs) FC OTU SA 9,SJ-AI-DVY-MK-7,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,UG,(+22 Yrs) Winner DA SA20,AK-gbi-1,0.0,3,3,,,,,0.0,,33.33333333,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,JO,(+22 Yrs) Winner DA SA20,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,CI,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,RS,(+22 Yrs) FC OTU SA 7,BK-A-EM-2,0.0,2,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 475 | ÖS | DVY | Best Aud. | E-1 | AK-gbi | M4 | Lead | CBO | 17.05.25,NG,(+22 Yrs) Winner DA SA20,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,VC,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,GN,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,YE,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,JO,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,KH,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,SN,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,UA,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,NP,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,TG,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MZ,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,HT,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,CL,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,BF,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MY,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,NL,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,CO,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,EC,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,KR,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,PS,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,TD,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,UA,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,GT,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MK,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,4,4,,,,,0.0,,25.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MG,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MR,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,DO,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,MW,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,QA,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,CI,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,PH,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,AU,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,NE,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,SK,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,TN,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,KE,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,PK,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,3,5,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,PL,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,ML,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,LR,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,XK,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,6,6,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,CZ,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,7,7,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,RO,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,ES,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,TL,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MA,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,EG,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,4,4,,,,,0.0,,25.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,AE,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,YE,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,TC,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,MV,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,LB,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,TN,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,GN,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,CH,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,SE,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,DZ,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,5,5,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,QA,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,OM,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,BI,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,IQ,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,12,12,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,DK,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,MM,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-1,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,SO,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,ME,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MA,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,EG,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,NG,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,OM,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,AE,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,TJ,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MZ,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,UG,(+22 Yrs) FC OTU SA 7,BK-A-EM-3,0.0,1,6,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,TL,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MX,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,2,2,1.0,,,,0.0,0.0,50.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,GN,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,5,7,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,BI,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,IT,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,KW,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,MR,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,NG,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,LK,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MM,(+22 Yrs) Winner DA SA23,BK-A-EM-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,LA,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 489 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,BD,(+22 Yrs) UB | SA 76,SJ-AI-DVY-MK-8,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
