Universal_Campaign_ID,Country,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,AO,0.01000011,35,35,,,,,0.28571739,,0.0,2025-05-23,2025-05-29
TT 424 | DVY | Best Aud. | C-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,FR,0.01,0,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,TL,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,BD,0.01,4,10,,,,,1.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,MX,0.01,3,3,,,,,3.33333333,,33.33333333,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,VN,0.01,2,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,LA,0.01,9,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,FI,0.01,19,19,,,,,0.52631579,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,BE,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,MR,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,SK,0.01,7,7,,,,,1.42857143,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,NE,0.01,8,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,UY,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,GA,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,FI,0.01,0,16,,,,,0.625,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,KW,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,PS,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,SI,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,TN,0.01,4,13,,,,,0.76923077,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,JE,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,ZW,0.01,12,12,,,,,0.83333333,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,FJ,0.01,16,30,,,,,0.33333333,,3.33333333,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,EG,0.01,26,26,,,,,0.38461538,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,HK,0.01,0,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 506 | DVY | Best Aud. | C-1 | SJ-OD-MK | Manuel Placement | M4 | Lead | CBO | 28.05.25,RO,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,EC,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
"FC 015 | DVY| 26 Nisan| 2,00 $",MD,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,CO,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,AT,0.01,8,10,,,,,1.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,PT,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,BY,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,IE,0.01,0,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 424 | DVY | Best Aud. | C-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,RO,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,TW,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 424 | DVY | Best Aud. | C-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,PL,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,UY,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,HN,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,GR,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,ML,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,AU,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 511 | DVY | ÖS | Best Aud. | B-1 | A Green-3-5-7 | M4 | Lead | CBO | 28.05.25,DZ,0.01,26,27,1.0,,,,0.37037037,0.01,3.7037037,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,TZ,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,LK,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MR,0.01,16,16,,,,,0.625,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,CO,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,JP,0.01,2,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,DK,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SX,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,JP,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,UA,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,BE,0.01,13,13,,,,,0.76923077,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,YE,0.01,9,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,FI,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,HR,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,CI,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,ZM,0.01,7,7,,,,,1.42857143,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,YE,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,SN,0.01,4,4,1.0,,,,2.5,0.01,25.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,RW,0.01,4,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,CO,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,CW,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,BY,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,RS,0.01,0,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,MV,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,SE,0.01,7,7,,,,,1.42857143,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KY,0.01,0,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,SG,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,HU,0.01,5,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MV,0.01,0,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,ES,0.01,6,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,HR,0.01,9,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,YE,0.01,4,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 424 | DVY | Best Aud. | C-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,AT,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,FR,0.01,2,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,RS,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,NI,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,KW,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,SN,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,SR,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,GA,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,PL,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,GY,0.01,0,10,,,,,1.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,IE,0.01,10,10,,,,,1.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,ZW,0.01,0,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,PA,0.01,0,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 506 | DVY | Best Aud. | C-1 | SJ-OD-MK | Manuel Placement | M4 | Lead | CBO | 28.05.25,MT,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MP,0.01,0,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,GA,0.01,37,37,1.0,,,,0.27027027,0.01,2.7027027,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,AM,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,GR,0.01,2,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,BG,0.01,6,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,TN,0.01,0,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,KH,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,SE,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,KM,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,IT,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,KR,0.01,0,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,SS,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,LR,0.01,12,21,,,,,0.47619048,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,TH,0.01,0,8,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,PY,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MU,0.01,0,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 506 | DVY | Best Aud. | C-1 | SJ-OD-MK | Manuel Placement | M4 | Lead | CBO | 28.05.25,ME,0.01,4,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,RO,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,NZ,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,FJ,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BY,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MD,0.01,11,11,,,,,0.90909091,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,SV,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MG,0.01,16,17,,,,,0.58823529,,5.88235294,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,MM,0.01,12,12,,,,,0.83333333,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,RW,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,YE,0.01,12,23,,,,,0.43478261,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MZ,0.01,6,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,CZ,0.01,12,12,,,,,0.83333333,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,HU,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,IE,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,NG,0.01,9,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MF,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,NC,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,AR,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,AO,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,AM,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,TO,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,DJ,0.01,16,24,1.0,,,,0.41666667,0.01,8.33333333,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,TN,0.01,0,7,,,,,1.42857143,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,KM,0.01,16,22,1.0,,,,0.45454545,0.01,9.09090909,2025-05-23,2025-05-29
"FC 015 | DVY| 26 Nisan| 2,00 $",RS,0.01,8,13,,,,,0.76923077,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,CM,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
"FC 015 | DVY| 26 Nisan| 2,00 $",MT,0.01,6,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,LR,0.01,4,7,,,,,1.42857143,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,ME,0.01,4,5,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,PK,0.01,14,14,,,,,0.71428571,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,IE,0.01,4,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,DK,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MO,0.01,0,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GN,0.01,6,6,,,,,1.66666667,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SI,0.01,0,9,,,,,1.11111111,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,CH,0.01,0,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GR,0.01,0,1,1.0,,,,10.0,0.01,100.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,CH,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,AM,0.01,15,15,,,,,0.66666667,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,MY,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,UG,0.01,6,11,,,,,0.90909091,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,KR,0.01,3,3,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,LB,0.01,0,4,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,PT,0.01,0,13,,,,,0.76923077,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GA,0.01,2,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,IL,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SV,0.01,0,2,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GW,0.01,1,1,,,,,10.0,,0.0,2025-05-23,2025-05-29
